Id,Clean_Text,Sentiment,Vader_Prediction
19793,son loved great take us going compared big bulky heavy bottles ie earths best baby food issue wife reason could never open top would always screw somehow easy fix however daddy open also wish sealable son ate gobbe gobble time wasnt issue overall pleased wish tried earlier,1,1
5641,bought one time local safeway absolutely loved dipped creamy cucumber dressing combination awesome next time went buy box gone even spot shelf might sold happens frequently find product really like next time go purchase gone looked crisp n lights large grocers stores like target rite aid luck fortunately picked case amazon covet every box,1,1
9002,good decaf coffee ive never k cup dump contents cup extremely irritating deal grounds cup machine deliberately choosing system avoids mess,0,0
9288,yummy mild delicious new favorite mild comparision coffees called rocket fuel taste like motor oil truly medium roast pleasant morning makes glad good cup coffee,1,1
2516,great product surprise local shelves often cleared especially early season purchasing bulk amazoncom dependable alternative bayer granular form feeds roses flowers protecting systemic insecticide weeks youll need separate fungicidaldisease treatment systemic would something one would apply anything edible bayer assures product safe pollinators earthworms,1,1
4263,weve tried many gluten free products one far best ive made pancakes waffles biscuits chicken recipe whole family tell difference pamelas good mix one much better expensive youve got loved one gluten intolerant youre thankful options find grocery stores check see carries try box worth,1,1
15081,far best granola bar ive tried kashi bar chewy really taste fruitnuts grams fiber grams protein whole grains feel like im eating something good sugar grams dont find sweet,1,1
12325,harissa spicy north african redpepper paste condiment typically made home bought jars item use sparingly brushed grilled meat vegetables mixed sauces marinadesi bought tube brand specialty store berkeley able find brand could find adequate texture pasty flavor fresh delighted find le cabanon offered sale shipping price one tube opinion prohibitive product stays fresh indefinitely sealed tubes qualms buying six time brought price per tube dollar less id paid store,1,1
416,surprised good family friends laughed told bought ready mix little salt pepper spinach cheese great easy meal,1,1
5014,really excellent breakfast bars note previous reviewer nutrigrain bars last checked artificial color dont also taste good third order amazon great price daughter misses,1,1
12481,last bag got amazon lot hollow bisquits weird werent solid like im going switch another brand grainfree dog bisquits theres sense paying something im getting expensive wasnt good packaging id wonder bugs gotten dont think thats possible,0,0
5779,could smell vanilla even packagingthere lots vanilla beans great shape im excited see homemade vanilla extract turns,1,1
7189,pretty darn good nuts spicy bite wont change life good double entendre name serious bonus,1,1
12824,stash tea company cranberry pomegranateprice ordered pack less stash tea company autumn teas trio gift set ounce free shippingcaffometer mgingredients hibiscus rooibos cranberry flavor pomegranate flavorreceived part pack teas holidays cinnamon vanilla pumpkin spice cranberry pomegranatesmell smell strong present big fan smell cranberry may score low enjoy smell may surprisedtasteunsweetenedhot flavor bland smell would think drinking hot water tiniest bit flavoringiced tastes bit better ice bit thinned downi prefer teas iced cup packet sweetener unless wows without sweetener always lower points compensate add points unsweetened taste averagesweetenedhot adding sweetener pkg truvia bring flavors bit im fan flavors apparent review sweetener definitely improves flavoriced better ice flavor definitely brought sweetener would certainly take sugar laden ocean spray cranberry cocktail something nature could even see using mixer adult beverages taste itnd steep tea steeping second time concerned disappointment color certainly lighter flavor level always rate see economical tea issummary typical everyday goto iced tea blend hibiscus bp lowering qualities taste flavors rooibos kick late however previously stated typically like flavors cranberry andor pomegranate therefore would ordinarily attracted flavor begin drinking included order certainly finish box would buy enjoy flavor pomegranate cranberry likely enjoy would certainly discourage iti many tea reviews keep checking back get better idea whether similar tastes teas check profile used actually hate tea,0,1
3696,good snack feel great offering month old easily pick small pieces definitely enjoys apple cinnamon taste year old loves well would definitely recommend anyone small larger kids,1,1
711,first introduced red rice beans chips hometown bethlehem pa moved north carolina unable find chips local area trips back home would buy bunch bags bring back nc discovered could order online life great chips time favorite everyone serve loves gotta try youll hooked nancy walsh,1,1
16360,pleased product short time received,1,1
4504,excellent bold medium blend decaf coffee special evening dark enough without bitter perfect compliment light desert,1,1
19961,say im impressed spring air order shipped almost speed light got beautiful flowers faster expected fortunately vases ordered put arrived time price right service fantastic delivery number one first choice flowers,1,1
16998,ya saytheyre chef boyardee raviolithey come popoff lid instead microwavable bowls larger portion lower pricesubscribe save gets additional offa steal,1,0
13471,make freezing storing food super easy perfect portions stack top food pops soft shell ease every color worth every penny,1,1
1496,absolutely love tomatoes tomatoe slices thought bits might good soups etc dont seem sweet flavor slices ues go back slices whole great product,1,1
18551,salts terrific add marvelous depth flavor food much better salts buy grocery store heartily recommend,1,1
16559,good oatmeal bought couldnt find apple cinnamon kashi local store thought maybe would taste good even though doesnt anything amazon says raisins description doesnt anyways oatmeal good overly sweet like quakers oatmeal still sweet bland add raisins get extra texture works great way better apple cinnamon kind,1,1
6250,best drinking tea since high school flavor wavered ive tried plain chamomile didnt make cut nothing beats cup two sleepy time bed calms nerves settles tummy perfect way drift slumber,1,1
9434,nice smooth cup joe high recommend sure reviews,1,1
14930,low carb diet bread made diference world firts found walmart griffin georgia dont anymore thing wish find locally sold anything help promote bread someone please contact told latino friends want eat healthy know aneed right order line,1,1
4092,somewhat skeptical purchasing xlr usb adaptor saythis thing works great recordings crisp clear good recording camcorder pcm record directly pc without need mini dv tapes capturing audio computer unit bit cheap feeling weightwise dont let fool one bitits true plug play need additional driverssoftwaresimply plug everything together youre running overall great product highly recommend anyone amount voice recording,1,1
16040,included assortment x milk chocolate x yogurt cornflake praline marzipan chopped hazelnutseach bar oz feels size full size ritter bar means price listed youre getting oz total youre concerned value compare price per ounce assortments available,1,1
2889,planters peanut butter cookie crisps calorie packs count boxes pack cookies tasty love peanut taste crispness onehundred calorie pack enough get started fun eating limitation size package helps put brakes probably important part weight control portion controlthe cookies grams fat mg cholesterol weight watchers points,1,1
14091,unfortunately shes italian greyhound dog treats big really loves smell totally wants eat themas soon sees reach bag gives full attention comes waits eagerly however things side cant fit mouth come connected pieces first break apart small dog like ig instance youll break cut crumble would easier werent almost literally rock hard makes really difficult youre trying break hand means youre taking youll probably want prepare beforehand want eat managed get small enough piece ate slightly larger one worked worked trying chew itthese usda organic treats must something right said ig gets totally excited sees bag picked would better easier small dogs eat newmans least advertised target ideally large dogs,1,1
1524,many different flavors choose ordered brand first time taste wonderful decaf french vanilla could find decided switch old brand one,1,1
13996,organic barley biscuits hard rock afraid dog would break teeth least chew bit longer tiny mutt loves trust newmans brands good good buy organic apple lamb lots good stuff smallbatch treat dog made new zealand classy goodies surei couldnt break biscuit half without pounding heavy bottle expect humbled dog adores,1,1
18099,ive hearing product hungry girl love peanut butter fat goes along stuff amazingso creamy peanutty also like portion control mixing amount need gave one jars mom loves,1,1
7250,snappy white popcorn excellent pops nicely great texture extremely fresh taste times better store brands imo give try,1,1
5207,like strong coffee flavor exceptional found better expensive difficult find local store great luck amazon good price subscription order get case couple times year still get reduced rate amazon also wonderful return policytry yuban love strong coffee found coffee may drinking years original organic dark roasti dont preference excellent,1,1
1242,loose prickly pear tea makes great iced tea difficult find pure form tea black tea prickly pear flavor shipping cost twice cost tea prickly pear component undetectable drink tastes like regular black tea disappointing,0,0
1407,happy product taste test price ranks high delivery prompt expected,1,1
3320,really like hot cocoa like sooo much cocoa latte machine great sometimes want one cup cocoa whole pitcher happens used put kettle heat water pour packet cocoa mix stir stir stir stirring id still get little lumps cocoa kcups get smooth rich cocoa lumps cleanup easy yummyplease note sugarfree first ingredient flavor sugar see artifical sugar listed ingredients cup calories want sugarfree diabetic product probably,1,1
17306,great product price really good compared shelf store price tastes like regular brownies,1,1
917,daughter big fan baby food especially proteins love one flavor right sweet savory doesnt strong chicken flavor almost like plain sweet potatoes sharp thus good first protein offer good picky eaters nephews niece also liked flavor pretty safe bet keep hand dont know particular babys preferencessomething wish known quite bit runnier stage earths best especially chicken added quite bit rice cereal thicken daughter gotten tired runny texture liked fine extra step however runnier texture makes workable younger babies gaggingtexture problems,1,1
528,kettle brand chips crunchy would say regular plain old lays potato chips soft end softcrunchy spectrum ruffles brand potato chips used considered crunchiest kettle brand chips far crunchy tender mouth bad teeth dentures might want steer clear kettle brand otherwise youll love chips sea salt vinegar chips super tangy enjoy taking swigs vinegar bottles time time dissapointed salt vinegar chips either chips soft andor vinegar taste whimpy andor chemically rest assured kettle sea salt vinegar gourmet flavor vinegar flavor chemical flavor could never called whimpy,1,1
11743,taste okay soft taste doesnt stay long wouldnt buy,0,1
11355,giving dogs past couple years love even though bit pricey bag lasts long time dogs spoiled dogs get treats rewards good behavior really anything bag lasts couple weeks merrick excellent company dogs love really else matters excellent price ready buy soon,1,1
14445,favorite creamers buy work office dont go bad need refrigeration amazon reasonably priced much cheaper office supply manufacturers opinion flavor better brands buying amazon,1,1
19668,beef stew fantastic actually tastes like beef stew artificial flavorings colors everything organic quinoa babies need able taste real food tastes like product delivers baby beef stews taste like mystery loaded extra stuff babies need great portable packaging moms go great price,1,1
2820,daughter living working dc summer introduced product home visit encouraged give plain version pure coconut water chance first second container understood amazing qualities drink felt refreshed hydrated healthy later tried kind pineapple also delicious think plain effective purely refreshing really hot tired thirsty sweeter fruit infused version amazing part cocktail cant wait,1,1
11840,love drawer holds many kcups great right machine great times company load know like time someone different comes simply put choices drawer make fresh beverage time want dont need dig pantry come get make something handy love,1,1
19502,thrilled discover companies trying hard provide general public healthy solution sweet tooth trying avoid food products aspartame sugar free sweetener exception stevia doctor recommended use alternative others hats diligence care thank youi tried hard candy sour fruits licorice lemon disappointedi guess sweet tooth craves something bit sweeter sweets werent sweet enough everything arrived house short time ordering packaging good quality well presented didnt care candy felt could flavouragain commend providing alternative us trying live healthier lifeeugenie,1,1
12877,absolutely love peanuts wrote previous review williamsburg virgina peanuts tan colored tin enjoy much large crunchy right amount salt im huge fan peanuts use buy regular peanuts local grocery store havent done year bought brand since found note peanuts awesome nice beer like corona dos equis,1,1
6265,make product kind texmex meal everyone loves easy make tastes great,1,1
11393,bought mushrooms clearly labled italy time origin mentioned bag checked website see theyve written bunch malarky porcinistaste wherever theyre even north america china true porcini europe taste better terroir changes mushrooms flavor considerably changes flavor grapes made wine since jr mushrooms refuses reveal country origin must assume selling cheaper possibly contaminated mushrooms china order make bigger profit beware buy another brand,0,1
3013,okay like butter people would expect smooth full slightly savory vegetal flavor first time take sip might notice let sit mouth bit swallowing take another sip drink become apparent soothing palletjin xuan golden lily oolong summit tea company good great tea especially price quantity get solid every day drinker complex ive could due long ago harvested number conditions depending brew serving leaves good infusions flavor wanes making even better value even broth soft sweetif like oolongs green side give try know ill ordering another tin,1,1
17289,brownies incredibly good moist even didnt know glutenfree gobbling taste like regular brownies,1,1
9892,ale best thing kentucky far exceeds ginger ale product market delicious taste unlike ginger ale drinks includes caffeine extra shot energy,1,1
9679,tablets work read description half tablet would work make sure whole tongue mouth decent contact tablet piece tablet dissolves quite fast mouth tablet may littlei tried using tablet good results tried slightly better results effect pretty good lemons still bit sour eat raw bad grapefruit particularly awesome tablet limes still little sour tasted quite nice overall could still eat much lemon lime acid content got worried stomaching much,1,1
10727,miss crave honey pine brothers cough drops going love honees honey candy also love imported italy nice see something made china,1,1
6108,hard find whenever try stock great flavor perfect munching still pretty healthy highly recommended,1,1
775,laddoos turned bad days received item inside fridge turned bad,0,0
15321,bars good source dietary fiber omega antioxidants made whole grains glutenfree like chocolate oats coconut good chance like like eat healthy willing sacrifice taste healthy tried handful bars similar didnt impress fact downright nasty however problem bars really like lothere nutrition facts one barcalories calories fat saturated fat gtrans fat gcholesterol mgsodium mgtotal carbohydrates gdietary fiber gsugars gprotein g,1,1
1632,watch calories tend successful food eat tasteless enjoyed six flavors popchips feel great eating calories per bag favorites sour cream onion sea salt vinegar flavors fact theyre good want keep eating resist opening second bag really defeats purpose like variety pack bad value,1,1
19157,love cook home enjoy using variety spices also love camping found best way transport spices remember pack little tin awesome several different spices tend use time individual packets one teaspoon premeasured amount perfect small meals campfire,1,1
13663,best stuff use everything steaks fish casseroles like salt pepper great flavor without salt,1,1
9856,havent tasted chocolates yet shipping fast look pictured well see christmas taste good also go directly companys website save bucks,1,1
8662,wolfgang puck coffee jamaica crazy worst coffee ive ever hadi threw right away one sip taste like coconut flavoringhard believe someone thought taste good marketable fired,0,0
2751,high qulity pop corn recomend almost kernels pop crisp white pop healthy yummy,1,1
11793,exactly advertised plenty space set keurig brewer top still fit counter top depending counter top height cups fir nicely drawer easy access see kcups may want,1,1
18710,mom purchased variety treats dog try hip problems needed treat would turn nose choke pieces x squares centimeter thick smell like fruity beef bullion even though formula says chicken bichon frise yrs old likes treats texture reminds lara bar tad firmerdryer,1,1
18165,good stuff reconstituted tried spreadable peanut butter doubt mixing click espresso protein drink mocha vanilla latte servings ounce canister mix fabulous protein drink even come across fleck dissolved mix instead burst yuck tongue get burst peanut butter unless burst chocolate cannot think could better ive tried plain pb cocoa pb order ive gone nothing palatable way protein powders wonderful products found amazonpb click check,1,1
10218,love always try tell friends buy,1,1
18505,favorite assorted candy ever wish theyd release white dark chocolateonly bags treats look forward year scour local stores around halloween usually buy entire stock love kitkat crunch flavor chocolate makes picking favorite difficult usually means eat three time giggle im glad see amazon stock case cant find locally unfortunately though shipping runs risk melting even fallwinter alas chance would still worth taking order get year,1,1
9184,like jamaica crazy better stock second choiceits got nice flavor strength without bitter,1,1
599,enjoy ever step gained lbs within month buying pack full sized bags damn warn tastes awesome though finish crash diet order another box case,1,1
4563,much coffee drinker mainly drink caffeine never acquired taste coffee however tempted try product really surprised good tasted bitter taste importantly could tell decaffeinated important decaf coffees odd taste oddness missing productfurthermore ask coffee lover opinion asked motherinlaw drinks kinds coffees world almost times day skeptical first refuses drink decaf however sips coffee said although mild coffee fact tasty nothing hinted decaf origins liked much poured another cupbetween two us almost finished bag pass test even pickiest coffee drinkers positively recommend product hope enjoy next cup coffee company,1,1
12394,tryed multifuncutional seasoning nothing surpasses spikethe taste alone amaze use spike every things cook even eggs,1,1
4002,bit sweet tooth ive tried ignore times past reality wantneeda cookie timetotime welcome addition brown bag lunch ounce single servings make easy without overdoing bring one know ill end eating one package half ounce package single servings help keep portion size healthy killing soul ignoring need desertreasonably priced shipped door great purchase,1,1
4660,kavli crispy thin crispbread right consistency multiple uses taste fantastic fresh pleasant eat kavli products best,1,1
18430,say dog food every dog chihuahua mixes love one dogs get diahrrea great dog dry skin recommended vet change salmon diet loves helps maintain shiny healthy coat dry skin,1,1
12785,offspring favorite band try really good taste cant get dexter label xd ps website recipe beer mixed gringo bandito minors use coke good reaction peoples face tell mixed hot sauce priceless finally personal favorite wahoos fish taco lot gb amazing,1,1
4685,looking product couple months finally gave first name got interest taste delicious im problems directions havent figured actually hot beverage put hot beverage scoop small says put cup instructions oz put couple shots hot water shots water add frothing milk hum confused guess work hope doesnt take whole container large figure would given stars understood instructions,1,1
16575,fully pleased aykur teas including flavors altnbe tastes great opinion even good brewed coffee maker becomes rich bold flavor,1,1
14873,great considering wheatfree glutenfree surprised good sweet chocolate chips chocolaty soft walnuts great addition cookie well see photo posted,1,1
6218,creme brulee better better french restaurants ive wish local grocery stores would carry,1,1
8664,coffee mediocre quality like highly acidic coffee like coffee outdates within weeks order date reason dissatified lousy coffee paid little using credit amazon payments recommend coffee,0,1
11735,bought couple flavors halos hit cats unfortunately cats would touch,0,0
10821,peanut butter eat love low fat skippy,1,1
5081,tasted one many different mustards claim spicy fall short spreads easy neither thick thin actually enough heat taste without excessive mustard would make great addition sauces marinades salad dressings dipping would recommend product anyone looking mustard true heat,1,1
12801,search find perfect food two minidachshunds discovered world breed specific dog food intrigued unique health concerns breed two found dachshunds eukanuba royal canin received moderate ratings websites opted try eukanuba price granted still pricey cheaper royal canin dogs eat without fuss apparent digestive issues food would recommend drawback price product,1,1
5791,tired paying upwards two beans local store thought would give try pleasantly surprised quality beans expecting usual dried lackluster vanilla flavor enjoyed super market spice rack beans much better used live near natural food store carried excellent selection fresh spices unfortunately recession closed beans rival could purchase robust vanilla flavor came nicely ice cream made used doubling beans recipe get vanilla flavor wanted quickly found didnt beans highly recommended enjoy,1,1
12851,mild merlot extremely smooth chocolaty start slightly fruity middle finish smooth smooth id like lacks richness im looking merlot really great casual drink enjoy food,1,1
10335,wouldnt every day found plenty flavour kind fun cook,1,1
10444,familys go bbq spice highly recommend shared many extended family stocking years,1,1
12850,good buy tried using lemon meringue great tried baked pumpkin custard awful mostly use cream pies always turn great,1,1
16555,far best coffee ive ever dont want addicted particular brandflavor try otherwise hooked also tried cinnamon blend care much seemed strong cinnamon flavor love cinnamon check prices website first though may cheaper,1,1
17157,favorite candy child thus remember well present product isnt flavor artificial comparison rich vanilla taste original todays manufacturer likely using lot cheap synthetic flavors synthetic components rapid manufacturing turnover process make end result inferior originalthose hoping real thing continue hoping new tasters wonder harsh artificial tasting fuss,0,1
13968,product best usa bought grownup snow cones absolutely yummy pour spouts easy use flavours delicious,1,1
7310,guess good mine regarding festival means claim canned shiitake slices fresh pack separate subject unlike mw polar brand canned sliced shiitake festival brand add sesame oil would make mushrooms taste better expense adding unwanted calories bad polyunsaturated fatty acid linoleic acid omega kind polyunsaturated fat contained sesame oil,1,1
6001,years ago cat diagnosed food allergies previously undiagnosed led ibd pancreatitis went every limited ingredient food find one would eat consistently finally settled natures variety instinct lamb rabbit hell eat every time time duck venison hell also eat alwayshe still suffers ibd pancreatitis flare ups given chicken coat soft shiny hes active yrs old rarely throws couldnt survive couldnt survive without foodim glad company finally started make oz cans mr picky doesnt doesnt like leftovers doesnt hurt much toss oz oz,1,0
2838,tried quite varieties brand pineapple best light refreshing sure think miracle elixer anything purchase case look forward drinking regular basis thank great value convenience amazon,1,1
19615,puppy week bernese mountain dog sensitive stomach frequent diarrhea expensive vetprescribed diet first two weeks hereventually needed growthoriented food switched eukanuba large breed puppy recommendation vet still rarely solid stools also day coat seemed less shiny ton dandruff scratched like crazy week canidae im gradually mixing decreasing eukanuba shes stopped itching poop way solid far less frequenti know theres perfect pet food dog sensitive stomach andor possible allergies im thinking corn another filler eukanuba iams uses canidae could godsend every dog deserves better quality food one byproducts ton fillers like pup simply cant handle lowquality stuff,1,1
3758,mentionedgive try instant party food frozen meatballs sauce great chicken name itanything partysnackhappy hour food put sauce would work thishowever prices vendors obscene oz bottles stuff oz bottle asian grocery,1,1
3219,found sweet hoping theres unsweetened version available chocolatey kinda like swiss miss,0,1
3521,price fantastic taste convenient make messy powder hard dissolve major cleanup deal either highly recommended,1,1
6595,lot bicycle riding heat longer rides well dont want crash lack carbs system energy products dont taste good conveniently packed little pouches easy grab take along ride good stuff,1,1
19591,dogs love canidae maintenance formula life stages look ingredient list easy see youll find lots chicken turkey lamb rice sorts good stuff unlike lot subpar dog foods corn plus dogs love taste great value quality food id recommend dog owner,1,1
2589,family love almond crunch theyre sweet enough crunchy perfect snack,1,1
4696,used one green ball etc golfer cake made one long hole fairway sand traps water hazards green hubby loved big th golf themed party used extra golf clubs balls pins decor table around cake huge sheet cake decorate could see using three greens wouldnt fit right one x cake knowing buying wilton made confidant would satisfied price couldnt go wrong,1,1
12928,dried bing cherries absolutely delicious used wild rice toasted pecans side dish plan use roast pork tenderloin soon excellent quality price,1,1
12782,tasted many hot sauces perfect starts bright flavor mellows smooth spicy bite end hot though right sent friends soon order,1,1
5242,cat grass also known wheat grass great plant anyone typically dont type gardening trouble getting seeds sprout grow seeds make great project gardeners cat lovers children toothe hardest part caring plants keeping cats keeping devouring completely thats happened mine least cats still several months later check area kept cat grass tasty plant,1,1
17040,best friend canada turned addictive isnt strong enough word real cheese sprayedon dehydrated cheese flavored chemicals first open bag powerful cheese aroma hits right liveone word warning bookmark store hawkins cheesies never want sully tastebuds cheese snack ever,1,1
12129,great treat yorkie loves duck good please read amount give size dogthanks brian,1,1
8644,use purchase jamaica beans locally great jamaica crazy nothing close odor terrible tastes like coffee flat stale people household tried couldnt get past first cup pitched remainder cups trash,0,1
6807,love taste soda sweet bitter aftertaste found orange sodas id never guess natural drink taste alonemy complaint would serving size correct serving size im used soda oz,1,1
19517,era companies increasingly using every trick books cut costs products zatarains black beans rice surprised incredibly tasty dish rice could still microwaved pretty easily havent yet tried cook rice dish stove although microwave instructions require bit babysitting stirring every minutes end result slightly creamy rice beans dish really great kick aroma cajun spices unlike rice pasta usually cut dishes market really smell cooking room away first open foil package mix kept stay fresh get blast spices well tell every stage high quality product comes end highly recommend anyone looking either great meal rice side dish dinner,1,1
9045,sure would nice stated anywhere description coffee flavored love bed breakfast coffee plain coffee surprised received jamaica coffee flavored yuck,0,1
13837,seller great received timely manner shipped said would think great treats smell fresh crunchy treats hard soft dog lucy likes favorite doesnt get excited eat thats didnt give stars,1,1
2465,ride leader bicycle club use coconut water high potassium vitamin c energy drink prefer product find ethnic markets added sugar hasnt boiled,1,1
10176,microwave pork rinds hard find store made easy amazon fast delivered front door better price,1,1
15731,one favorite coffees buy good strong coffee recommend everyone know,1,1
15053,bought seeds hope would im used im sorry seed pods extremely small theyre past prime somewhat bitter normal cardamom disappointed product seller,0,0
4484,enjoyable tea refreshing taste count pack represents excellent buy compared store prices,1,1
15904,cincinnati native living texas really missed skyline chili great substitute easy make add tomatoes onion peppers give substance leave chocolate ive tried many frontier soups hands favorite,1,1
18037,woahwasnt expecting good honestly mixed water consistency dead ringer regular peanut butter taste spot expecting bland chalky paste definitely nothing like mmm good excited try inon everything youre fence give try way way regular fat content regular peanut butter stuff godsend,1,1
16152,love oatmeal great tasting easy make bowl every morning wonderful,1,1
7235,tea gift last two tea bags unable find alas find anything siteamazon particular herbal blend doesnt sound particularly appealing one taste hooked smooth complex blend lovely,1,1
4609,review packaging actual mix since mix subjective thing taste match others wrote poor packaging say mine enough labeling bags box instructions granted box nothing heavy duty special mix plain white bags enough instructions go,1,0
11697,cannot detect difference ghees also supposed free sample really ship tiny jar box mail costs postage something box costs disappointed reconsider taints offerings,0,1
501,bought office one put im ordering today weeks didnt shop either amazon brought door,1,0
10509,could buttery otherwise great popcorn calories seemed larger calorie popcorn bags,1,1
14941,bookdinders old original snapper soup awefulthrew remaining cans trash one family liked waste money,0,1
1047,coffee beans seem fresh oil ever tasted much better fresher order,0,1
15872,tried k cup types coffee decided nantucket blend best tasting cup coffee available anywhere always perfect taste good mouth appeal love coffee,1,1
9194,good balanced flavor flavored kcups seem light hazelnut light coffee one right,1,1
18664,elderly dog hip joint problems taking zukes hip action dog treats little month huge difference loves way treats taste best walking ease easier time stairs yesterday broke full sprint first time ages followed guideline size listed back package surprised results love zukes,1,1
12566,looks llike walked raw deal item intolerably stale recourse simply stuck iti love licorice bought gustafs licorice amazon much enjoyment received junky plastic bag unsuitable preserve product containing product clearly old kept proper storage conditionsadd labeling generic apparently item contains wheat substantial quantities know brand name gustafs licorice packages disclaimers item descriptions regarding ingredients may differ utterly pointless plain ok anything cover vendors rear clearly customers get choice might wind expensive purchases allergy triggersstrike one utterly stalestrike two returnablestrike three declaration ingredients prepurchase offensive legal cyajust every packaged food supplement purchase store falls clear fda guidelines labeling food safety storage conditions materials expiration date rules growing mei strong buyer shall refrain purchases moving forward risky pricey duped degraded product also inexcusable trap wants get stuck waste money takenamazon id remembered,0,1
11536,bought himalayan organic salt twice time quality really good service fast courteous spice labs buy,1,1
3140,got bread machine christmas novice thought would try keep simple hodgson mill products wonderful everything included even yeast bread came delicious easy slice like eating country white bread soft n mushy like traditional white bread family enjoyed makes great toast well try think happy,1,1
17672,cannot get enough little duck organic snacks little one loves blueberry love fact totally healthy baby fun treat sneak serving fruit baby love mommy sneaks one every also great product,1,1
17135,fell love delightful candies friend brought back trip germany perfect combination chocolate cream crispy wafer three perfect bites,1,1
16440,love taste breakfast blend kcup coffee cant find better dealanywhere else keep great work,1,1
778,ferret loves rabbit nice high protein treat addition regular evo ferret diet price reasonable compared local pet store doesnt often item stock,1,1
10044,reason serve coffee white house smoothest best coffee ever produced low acid smooth mouth intoxicating aroma worth price,1,1
11663,stuff awesome tastes better butter nice smoky finish great veggies spread use cooking highly recommend,1,1
14365,closest thing found water cracker thats gluten free isnt seasoning would detract clash whatever put cracker reason doesnt really work well standalone unless prefer bland cracker salty texturewell breaks little easily chew feels powdery mouth youd probably think cracker bad glutino crackers like glutino gluten free multigrain crackers ounce boxes pack best fennel multigrain gives little texture tastethis brand gf cracker gluteneating family eat sesmark ancient grains chips parmesan herb ounce bags pack amazon frustrationfree packaging sesmark savory thins original ounce packages pack amazon frustrationfree packaging sesmark isnt marketed gf gluten ingredients im celiac never reacted sesmark ymmv,1,1
4020,water based sardines without salt awwfuul bad product herefar superior types normally purchase stores,1,1
9387,definitely extra boldmedium roast best particularly memorabledoesnt good coffee aromabut pretty decent tasting point im sure would reorder,1,1
9554,make coconut water kefir one coconut water ive tried using zico brand like discredit brand reason coconut water kefir goes bad much quickly using zico sometimes within days last days presume know taste zico good one maybe overheatprocess ones package says gently pasteurizedif youd like information coconut water kefir great go connected body ecologyif youd like learn make coconut water kefir go theres also milk cows goats kefir extremely good kefirs used world health nutrition common america go figure,1,1
13694,month old lb pit bull avid chewer eat anything find including hard wood floors picking bird food grabbed one relieved least devoured wasnt eating chunks plastic hence wouldnt get mad take away throw trash came home read magazine sat quietly sofa beside happily chewing time finished magazine finished bone certainly long lasting chew something id pick get bird food since know enjoys used buy stuffed regular bones id end wanting play fetch empty bone would end throwing away least know isnt something months later im stepping getting bed,1,1
19997,skeptical buying brand chips never tasted much less buying bulkhowever regretted itthese chips one best tried certainly exceeded expectationstheyre reasonably priced big plus,1,1
10081,learning deliciousenough individual bag people sharelow cal low fat low flavor highly recommendwill back,1,0
12969,daycare uses formula default dont provide promted us try daughter although cant talk tell us sure likes weve tried name brands one doesnt seem upset stomach,1,1
14916,good even need gluten free also enjoy themthat ultimate complement gluten free product well done pamelasi subscription amazon great deal,1,1
6084,absolutely love peanut butter strawberry kind bars taste like peanut butter jelly sandwich,1,1
9306,strongest k cup ive purchased like coffee strong buying k cup coffee maker always purchased french roast whole bean brewed strong coffee brewing k cup machine ounce cup definately provide strong cup coffee since brew cup wife time run two ounce cups one k cups small decanter pour two coffee cups still yields strong flavor enough pop eyeballs outof course brewing two cups one k cup drops price half less thirty cents cup cheap end k cup brewing find k cups good ounce cup ounces would weaken much works wife since fixing cup us years brewing two cups one k cup economical,1,1
2983,mix allowed little one cupcakes second birthday party turned great homemade vanilla icing hit everyone even used ener gs egg replacer replace multiple eggs mix calls one hint bake almost maximum time directions come golden brown moist,1,1
15367,syrup used key lime pie martini awesome product sweet sugars saved long time opened wish monin would make sugar free version flavor luck yet particular product good taste bit graham cracker like pie highly recommend product like add equal parts vanilla vodka pineapple juice amazing cocktail,1,1
10902,family using tea years make best unsweetened tea ive ever tea get many many compliments use good water tea last day two without refrigeration changes flavor south texas take tea seriously strong brisk hearty brew thing hot summer afteroon havent experienced stained teeth ill effects either using drip coffee maker brew keeps overheating getting bitter healthy plenty antioxidants orangeblack pekoe blend try strong tinker recipe get ratio right youll find delicious,1,1
5891,like crackers much ordered different flavor crunchy satisfying put two crackers zip lock baggie break bite sized pieces treat throughout day evening filling recommend however dont know well theyd go dentures crisp seeds various sizes good find love um,1,1
14022,great tasting dog treats dont like spoil puppies much would preferred smaller pieces even corgi puppy half size hardest puppy treats tried breaking smaller pieces isnt simple task even mans hands worried tough would puppies chew didnt complain fact took bit time didnt inhale good thinganother newmans quality product,1,0
6006,kind yeast shopping one day youre store thinking man really need get new yeast sounded intriguing alt strain clean rapid fermentation tolerant cold conditions short hard working industrious yeast job without much fanfare cleans germans would yeast like california yeasts kind fruity british yeasts leave mess germanyou could easily pass lager yeast simple wheat pale malt light ale og fg fermented give take grain bottle week wasnt concerned flocculation haze thats cracked day get taste extremely clean taste every single grain malt didnt hop much maybe ibu tops magnum nice lawnmower pounding beerblow tube mandatory next project american wheat blew airlock gallons gallon carboy wanted enough space gallons vigorousif want absolutely crisp clean yeast produces lager like beers tolerate temps seems really accentuate malt nice yeast like little yeast profile dont know im love impressed clean,1,1
566,great fan potato chips thai food happy kettle chips decided meld two great loves together concept chips spicy enough without burning hole tongue also nice hint sweetness makes habit forming careful treat definitely worth indulging,1,1
